reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
209,PRIMARY,P0325,AXB4D35C6558F3F40B,Repeated Random Sampling for Minimizing the Time-to-Accuracy of Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0325.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0325.pdf,PDF,https://proceedings.iclr.cc/paper_files/paper/2024/hash/68b8d2bc77268facfc75a78782da9559-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/68b8d2bc77268facfc75a78782da9559-Paper-Conference.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
210,PRIMARY,P0377,RG6EB3043E42C08BA8,Remember More by Recalling Less: Investigating the Role of Batch Size in Continual Learning with Experience Replay (Student Abstract),REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0377.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0377.pdf,PDF,https://doi.org/10.1609/aaai.v35i18.17958,https://ojs.aaai.org/index.php/AAAI/article/download/17958/17763,10.1609/aaai.v35i18.17958,NOT_ASSESSED_AT_BROAD_LEVEL
212,PRIMARY,P0099,RG39E7D2C2EB164929,DynClean: Training Dynamics-based Label Cleaning for Distantly-Supervised Named Entity Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0099.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0099.pdf,PDF,https://doi.org/10.18653/v1/2025.findings-naacl.137,https://aclanthology.org/2025.findings-naacl.137.pdf,10.18653/v1/2025.findings-naacl.137,NOT_ASSESSED_AT_BROAD_LEVEL
213,PRIMARY,P0469,RGD9F8F092349136B1,AdaER: An Adaptive Experience Replay Approach for Continual Lifelong Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0469.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0469.pdf,PDF,http://arxiv.org/abs/2308.03810,https://arxiv.org/pdf/2308.03810,10.48550/arxiv.2308.03810,NOT_ASSESSED_AT_BROAD_LEVEL
214,PRIMARY,P0448,RGD850F26F2CCD3E44,The Impact of Coreset Selection on Spurious Correlations and Group Robustness,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0448.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0448.pdf,PDF,https://doi.org/10.52202/085713-3223,https://arxiv.org/pdf/2507.11690,10.52202/085713-3223,NOT_ASSESSED_AT_BROAD_LEVEL
215,PRIMARY,P0450,RG2BD0F59797B19AD4,ELFS: Label-Free Coreset Selection with Proxy Training Dynamics,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0450.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0450.pdf,PDF,http://arxiv.org/abs/2406.04273,https://arxiv.org/pdf/2406.04273,10.48550/arxiv.2406.04273,NOT_ASSESSED_AT_BROAD_LEVEL
217,PRIMARY,P0075,RG9FA3C12D2147A460,A Neyman-Pearson Approach to Statistical Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0075.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0075.pdf,PDF,https://doi.org/10.1109/TIT.2005.856955,https://www.stat.rice.edu/~cscott/pubs/np.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
218,PRIMARY,P0498,RGA2C29BF07455BC6D,Extracting In-domain Training Corpora for Neural Machine Translation Using Data Selection Methods,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0498.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0498.pdf,PDF,https://doi.org/10.18653/v1/w18-6323,https://www.aclweb.org/anthology/W18-6323.pdf,10.18653/v1/w18-6323,NOT_ASSESSED_AT_BROAD_LEVEL
219,PRIMARY,P0021,RGEE7171D25C56697E,Accelerating Deep Learning with Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0021.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0021.pdf,PDF,https://arxiv.org/abs/2111.12621,https://arxiv.org/pdf/2111.12621,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
221,PRIMARY,P0026,RG19827FEECA4BADC0,Airport Detection Using End-to-End Convolutional Neural Network with Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0026.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0026.pdf,PDF,https://doi.org/10.3390/rs9111198,https://www.mdpi.com/2072-4292/9/11/1198/pdf?version=1511425391,10.3390/rs9111198,NOT_ASSESSED_AT_BROAD_LEVEL
222,PRIMARY,P0452,RG09C0B0AB9A8300CA,Bridging Saliency Detection to Weakly Supervised Object Detection Based on Self-paced Curriculum Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0452.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0452.pdf,PDF,http://arxiv.org/abs/1703.01290,https://arxiv.org/pdf/1703.01290,10.48550/arxiv.1703.01290,NOT_ASSESSED_AT_BROAD_LEVEL
224,PRIMARY,P0193,RG861D401A7B11E2D1,BRIEF: Bi-Level Coreset Selection for Efficient Instruction Tuning in LLMs,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0193.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0193.pdf,PDF,https://doi.org/10.14778/3797919.3797933,NOT_REPORTED_BY_SOURCE,10.14778/3797919.3797933,NOT_ASSESSED_AT_BROAD_LEVEL
225,PRIMARY,P0063,RG3A20C57631EB3E57,Refined Coreset Selection: Towards Minimal Coreset Size under Model Performance Constraints,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0063.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0063.pdf,PDF,http://arxiv.org/abs/2311.08675,https://arxiv.org/pdf/2311.08675,10.48550/arxiv.2311.08675,NOT_ASSESSED_AT_BROAD_LEVEL
226,PRIMARY,P0494,RGFF376765D4FA25D6,Predicting cognitive scores with graph neural networks through sample selection learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0494.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0494.pdf,PDF,https://doi.org/10.1007/s11682-021-00585-7,https://link.springer.com/content/pdf/10.1007/s11682-021-00585-7.pdf,10.1007/s11682-021-00585-7,NOT_ASSESSED_AT_BROAD_LEVEL
227,PRIMARY,P0268,RG144323F817062020,Automatic Combination of Sample Selection Strategies for Few-Shot Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0268.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0268.pdf,PDF,https://doi.org/10.18653/v1/2026.findings-acl.2008,https://aclanthology.org/2026.findings-acl.2008.pdf,10.18653/v1/2026.findings-acl.2008,NOT_ASSESSED_AT_BROAD_LEVEL
231,PRIMARY,P0264,RGD85FC74B4BBA0C70,PRISM: Self-Pruning Intrinsic Selection Method for Training-Free Multimodal Data Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0264.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0264.pdf,PDF,https://arxiv.org/abs/2502.12119,https://arxiv.org/pdf/2502.12119,10.48550/arxiv.2502.12119,NOT_ASSESSED_AT_BROAD_LEVEL
233,PRIMARY,P0103,RG884EC55CA7201C25,Data pruning and neural scaling laws: fundamental limitations of score-based algorithms,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0103.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0103.pdf,PDF,http://arxiv.org/abs/2302.06960,https://arxiv.org/pdf/2302.06960,10.48550/arxiv.2302.06960,NOT_ASSESSED_AT_BROAD_LEVEL
237,PRIMARY,P0062,RGEE59DC67A0BBC200,From Quantity to Quality: Boosting LLM Performance with Self-Guided Data Selection for Instruction Tuning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0062.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0062.pdf,PDF,https://doi.org/10.18653/v1/2024.naacl-long.421,https://aclanthology.org/2024.naacl-long.421.pdf,10.18653/v1/2024.naacl-long.421;10.48550/arxiv.2308.12032,NOT_ASSESSED_AT_BROAD_LEVEL
238,PRIMARY,P0391,RG7E677DD0FC313E33,Unsupervised Fine-Tuning Data Selection for ASR Using Self-Supervised Speech Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0391.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0391.pdf,PDF,https://doi.org/10.1109/icassp49357.2023.10095264,NOT_REPORTED_BY_SOURCE,10.1109/icassp49357.2023.10095264,NOT_ASSESSED_AT_BROAD_LEVEL
239,PRIMARY,P0343,RG1781C43B09CA400C,Generating High Fidelity Synthetic Data via Coreset selection and Entropic Regularization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0343.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0343.pdf,PDF,http://arxiv.org/abs/2302.00138,https://arxiv.org/pdf/2302.00138,10.48550/arxiv.2302.00138,NOT_ASSESSED_AT_BROAD_LEVEL
240,PRIMARY,P0326,RGD6781418B2FFEBC8,Curriculum Learning Strategies for IR: An Empirical Study on\n Conversation Response Ranking,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0326.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0326.pdf,PDF,http://arxiv.org/abs/1912.08555,https://arxiv.org/pdf/1912.08555,10.48550/arxiv.1912.08555,NOT_ASSESSED_AT_BROAD_LEVEL
241,PRIMARY,P0164,RG50A5E5A532831832,Not All Data Matters: An End-to-End Adaptive Dataset Pruning Framework for Enhancing Model Performance and Efficiency,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0164.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0164.pdf,PDF,http://arxiv.org/abs/2312.05599,https://arxiv.org/pdf/2312.05599,10.48550/arxiv.2312.05599,NOT_ASSESSED_AT_BROAD_LEVEL
242,PRIMARY,P0425,RG293C4DF454288D8C,Efficient Diversity-based Experience Replay for Deep Reinforcement Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0425.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0425.pdf,PDF,https://doi.org/10.24963/ijcai.2025/788,https://www.ijcai.org/proceedings/2025/0788.pdf,10.24963/ijcai.2025/788,NOT_ASSESSED_AT_BROAD_LEVEL
245,PRIMARY,P0435,RG86DA247B35C3DF85,When Dynamic Data Selection Meets Data Augmentation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0435.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0435.pdf,PDF,http://arxiv.org/abs/2505.03809,https://arxiv.org/pdf/2505.03809,10.48550/arxiv.2505.03809,NOT_ASSESSED_AT_BROAD_LEVEL
246,PRIMARY,P0421,RG38876E4B004BBD24,Self-Paced Learning with Diversity,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0421.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0421.pdf,PDF,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.708.6260,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
248,PRIMARY,P0321,RG9202ADA415606F0D,Data Pruning in Generative Diffusion Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0321.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0321.pdf,PDF,http://arxiv.org/abs/2411.12523,https://arxiv.org/pdf/2411.12523,10.48550/arxiv.2411.12523,NOT_ASSESSED_AT_BROAD_LEVEL
249,PRIMARY,P0137,RGDF8333E1DCDA9A1F,Rethinking Data Selection at Scale: Random Selection is Almost All You Need,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0137.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0137.pdf,PDF,https://doi.org/10.18653/v1/2025.findings-emnlp.146,https://aclanthology.org/2025.findings-emnlp.146.pdf,10.18653/v1/2025.findings-emnlp.146;10.48550/arxiv.2410.09335,NOT_ASSESSED_AT_BROAD_LEVEL
250,PRIMARY,P0372,RG0124A17CB6368968,Less is More: Data Pruning for Faster Adversarial Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0372.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0372.pdf,PDF,http://arxiv.org/abs/2302.12366,https://arxiv.org/pdf/2302.12366,10.48550/arxiv.2302.12366,NOT_ASSESSED_AT_BROAD_LEVEL
251,PRIMARY,P0259,RG66EE28DBBBD15BA1,Deep Bayesian Active Learning with Image Data,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0259.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0259.pdf,PDF,https://doi.org/10.17863/cam.11070,NOT_REPORTED_BY_SOURCE,10.17863/cam.11070,NOT_ASSESSED_AT_BROAD_LEVEL
252,PRIMARY,P0097,RG5D15B06C823481A6,Learn like a Pathologist: Curriculum Learning by Annotator Agreement for Histopathology Image Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0097.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0097.pdf,PDF,http://arxiv.org/abs/2009.13698,https://arxiv.org/pdf/2009.13698,10.48550/arxiv.2009.13698,NOT_ASSESSED_AT_BROAD_LEVEL
253,PRIMARY,P0424,RGF0328A138F658CBD,Data Selection Strategies for Multi-Domain Sentiment Analysis,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0424.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0424.pdf,PDF,http://arxiv.org/abs/1702.02426,https://arxiv.org/pdf/1702.02426,10.48550/arxiv.1702.02426,NOT_ASSESSED_AT_BROAD_LEVEL
254,PRIMARY,P0138,RGB88CEB648A452ED6,Scheduled Dialog Policy Learning: An Automatic Curriculum Learning Framework for Task-oriented Dialog System,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0138.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0138.pdf,PDF,https://doi.org/10.18653/v1/2021.findings-acl.94,https://aclanthology.org/2021.findings-acl.94.pdf,10.18653/v1/2021.findings-acl.94,NOT_ASSESSED_AT_BROAD_LEVEL
257,PRIMARY,P0320,RGF640CA8578B258F1,Self-Paced Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0320.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0320.pdf,PDF,https://doi.org/10.18653/v1/2020.emnlp-main.80,https://www.aclweb.org/anthology/2020.emnlp-main.80.pdf,10.18653/v1/2020.emnlp-main.80,NOT_ASSESSED_AT_BROAD_LEVEL
259,PRIMARY,P0291,RGCE47DA08C1BE1536,Training data selection for accuracy and transferability of interatomic potentials,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0291.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0291.pdf,PDF,https://doi.org/10.1038/s41524-022-00872-x,https://www.nature.com/articles/s41524-022-00872-x.pdf,10.1038/s41524-022-00872-x;10.48550/arxiv.2201.09829,NOT_ASSESSED_AT_BROAD_LEVEL
260,PRIMARY,P0442,RGD102186AC8A160DE,Spaced Scheduling for Large Language Model Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0442.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0442.pdf,PDF,https://openreview.net/forum?id=p0KTYl2B9T,https://openreview.net/pdf?id=p0KTYl2B9T,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
261,PRIMARY,P0197,RG254E81CD85A50D22,Deep Learning on a Data Diet: Finding Important Examples Early in\n Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0197.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0197.pdf,PDF,http://arxiv.org/abs/2107.07075,https://arxiv.org/pdf/2107.07075,10.48550/arxiv.2107.07075,NOT_ASSESSED_AT_BROAD_LEVEL
262,PRIMARY,P0214,RGFB5E83D2FC9638A7,GRACE: A Dynamic Coreset Selection Framework for Large Language Model Optimization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0214.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0214.pdf,PDF,https://arxiv.org/abs/2604.11810,https://arxiv.org/pdf/2604.11810,10.48550/arxiv.2604.11810,NOT_ASSESSED_AT_BROAD_LEVEL
263,PRIMARY,P0399,RG365E4B43FCF0F871,A Negative Result on Gradient Matching for Selective Backprop,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0399.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0399.pdf,PDF,http://arxiv.org/abs/2312.05021,https://arxiv.org/pdf/2312.05021,10.48550/arxiv.2312.05021,NOT_ASSESSED_AT_BROAD_LEVEL
264,PRIMARY,P0087,RGD16B918E822E2FF0,A Simple and Efficient Baseline for Data Attribution on Images,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0087.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0087.pdf,PDF,http://arxiv.org/abs/2311.03386,https://arxiv.org/pdf/2311.03386,10.48550/arxiv.2311.03386,NOT_ASSESSED_AT_BROAD_LEVEL
265,PRIMARY,P0483,RG03F173486CBE53AB,Probabilistic Bilevel Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0483.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0483.pdf,PDF,http://arxiv.org/abs/2301.09880,https://arxiv.org/pdf/2301.09880,10.48550/arxiv.2301.09880,NOT_ASSESSED_AT_BROAD_LEVEL
266,PRIMARY,P0159,RG059D396208B88E50,Language Model-Driven Data Pruning Enables Efficient Active Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0159.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0159.pdf,PDF,http://arxiv.org/abs/2410.04275,https://arxiv.org/pdf/2410.04275,10.48550/arxiv.2410.04275,NOT_ASSESSED_AT_BROAD_LEVEL
268,PRIMARY,P0333,RG0FC21BBDD16AA2D4,ExpReS-VLA: Specializing Vision-Language-Action Models Through Experience Replay and Retrieval,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0333.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0333.pdf,PDF,http://arxiv.org/abs/2511.06202,https://arxiv.org/pdf/2511.06202,10.48550/arxiv.2511.06202,NOT_ASSESSED_AT_BROAD_LEVEL
270,PRIMARY,P0234,RG69457C334A828050,Hybrid Knowledge Transfer for Improved Cross-Lingual Event Detection via Hierarchical Sample Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0234.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0234.pdf,PDF,https://doi.org/10.18653/v1/2023.acl-long.296,https://aclanthology.org/2023.acl-long.296.pdf,10.18653/v1/2023.acl-long.296,NOT_ASSESSED_AT_BROAD_LEVEL
271,PRIMARY,P0182,RGEB6999CC457C81BD,Dynamically Composing Domain-Data Selection with Clean-Data Selection by “Co-Curricular Learning” for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0182.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0182.pdf,PDF,https://doi.org/10.18653/v1/p19-1123,https://www.aclweb.org/anthology/P19-1123.pdf,10.18653/v1/p19-1123;10.48550/arxiv.1906.01130,NOT_ASSESSED_AT_BROAD_LEVEL
275,PRIMARY,P0011,RG8567435198F1DCE7,Improved Hard Example Mining Approach for Single Shot Object Detectors,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0011.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0011.pdf,PDF,https://doi.org/10.1109/icip46576.2022.9897806,https://arxiv.org/pdf/2202.13080,10.1109/icip46576.2022.9897806;10.48550/arxiv.2202.13080,NOT_ASSESSED_AT_BROAD_LEVEL
276,PRIMARY,P0048,RG32BC581910F4800D,Online hard example mining vs. fixed oversampling strategy for segmentation of new multiple sclerosis lesions from longitudinal FLAIR MRI,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0048.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0048.pdf,PDF,https://doi.org/10.3389/fnins.2022.1004050,https://www.frontiersin.org/articles/10.3389/fnins.2022.1004050/pdf,10.3389/fnins.2022.1004050,NOT_ASSESSED_AT_BROAD_LEVEL
