canonical_field_id,logical_source,normalized_path,field_path,definition,definition_status,collection_state,raw_or_derived,granularity,time_scope,collection_frequency,files_observed,runs_observed,files_expected,runs_expected,coverage_rate,missing_rate,values_observed,non_null_count,null_count,value_null_rate,null_profile_status,unit,reproducibility,leakage_risk,availability_phase,hypothesis_ids,collection_cost_class,priority,priority_reason,gap_status,path_total_bytes,path_mean_bytes_per_file,path_min_bytes,path_max_bytes,artifact_manifest_listed_rate,artifact_manifest_size_match_rate,artifact_sha256_present_rate,storage_attribution,usage_role,usage_status,rationale,source_kind,schema_variant_count,matched_rule_id,scan_status,files_profiled,runs_profiled,unique_count,unique_count_lower_bound,unique_count_exact,constant_state,constant_proved,numeric_count,non_numeric_count,numeric_min,numeric_max,redacted_examples_json,value_digest_sha256,sensitive_values_redacted,original_usage_role,original_usage_status,refinement_rule_id,derived_consumer,derived_evidence_verified,silently_dropped,path_files_observed,domain
canonical_240run_evidence::02_logs/resolved_training_args.json::resolved_args.source,canonical_240run_evidence,02_logs/resolved_training_args.json,resolved_args.source,"Observed field 'resolved_args.source' in '02_logs/resolved_training_args.json'. Configured optimizer, augmentation and trainer arguments; constants are proven from all runs.",SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,0.0,240.0,1.0,PROFILED,unitless_or_categorical,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,854873.0,3561.9708333333333,3541.0,3816.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Configured optimizer, augmentation and trainer arguments; constants are proven from all runs.",JSON,1,resolved-training-config,PROFILED,240,240,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],64C45C406CA03E87D7F5A6938EFCF3E5C4A1F58CEBFCD5A672665967D78A0B12,True,CONFOUND_CONTROL,ANALYZED,resolved-training-path-or-hash,training_telemetry,True,False,240.0,
canonical_240run_evidence::02_logs/resolved_training_args.json::resolved_args.time,canonical_240run_evidence,02_logs/resolved_training_args.json,resolved_args.time,"Observed field 'resolved_args.time' in '02_logs/resolved_training_args.json'. Configured optimizer, augmentation and trainer arguments; constants are proven from all runs.",SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,0.0,240.0,1.0,PROFILED,seconds_or_timestamp,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,854873.0,3561.9708333333333,3541.0,3816.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,CONSTANT_PARAMETER,DOCUMENTED_CONSTANT,"Configured optimizer, augmentation and trainer arguments; constants are proven from all runs.",JSON,1,resolved-training-config,PROFILED,240,240,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],64C45C406CA03E87D7F5A6938EFCF3E5C4A1F58CEBFCD5A672665967D78A0B12,True,CONFOUND_CONTROL,ANALYZED,proved-training-constant,training_telemetry,True,False,240.0,
canonical_240run_evidence::02_logs/resolved_training_args.json::resolved_args.workspace,canonical_240run_evidence,02_logs/resolved_training_args.json,resolved_args.workspace,"Observed field 'resolved_args.workspace' in '02_logs/resolved_training_args.json'. Configured optimizer, augmentation and trainer arguments; constants are proven from all runs.",SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,0.0,240.0,1.0,PROFILED,unitless_or_categorical,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,854873.0,3561.9708333333333,3541.0,3816.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,CONSTANT_PARAMETER,DOCUMENTED_CONSTANT,"Configured optimizer, augmentation and trainer arguments; constants are proven from all runs.",JSON,1,resolved-training-config,PROFILED,240,240,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],64C45C406CA03E87D7F5A6938EFCF3E5C4A1F58CEBFCD5A672665967D78A0B12,True,CONFOUND_CONTROL,ANALYZED,proved-training-constant,training_telemetry,True,False,240.0,
canonical_240run_evidence::07_validation/marker_FAILED_TRAIN_before_manual_recovery_{TIMESTAMP}.json::last_epoch,canonical_240run_evidence,07_validation/marker_FAILED_TRAIN_before_manual_recovery_{TIMESTAMP}.json,last_epoch,Observed field 'last_epoch' in '07_validation/marker_FAILED_TRAIN_before_manual_recovery_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,1,1,1,1,1.0,0.0,1,0.0,1.0,1.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,306.0,306.0,306.0,306.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,1,1,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],047CC84D8751ECCD25E3C4598D880DD92C43FE7A3F8C6B94C623670625B6DF26,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,1.0,
canonical_240run_evidence::07_validation/preflight_report.json::run_identity.supersedes_attempt_id,canonical_240run_evidence,07_validation/preflight_report.json,run_identity.supersedes_attempt_id,"Observed field 'run_identity.supersedes_attempt_id' in '07_validation/preflight_report.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,0.0,240.0,1.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,3048588.0,12702.45,12685.0,12738.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],23A73CE21196CA9758B0F3435B11F5095734CEB3BD00651EE16FB32B6C48C0BE,True,LINEAGE_VALIDATION,AUDITED,run-validation-evidence,,False,False,240.0,
canonical_240run_evidence::07_validation/status_before_manual_recovery_{TIMESTAMP}.json::last_epoch,canonical_240run_evidence,07_validation/status_before_manual_recovery_{TIMESTAMP}.json,last_epoch,Observed field 'last_epoch' in '07_validation/status_before_manual_recovery_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,1,1,1,1,1.0,0.0,1,0.0,1.0,1.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,306.0,306.0,306.0,306.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,1,1,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],7B279FF375EDA588E05D0F591CE4CF7FDCFBAC90A773AB03D6F579BBD3B12A3E,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,1.0,
canonical_240run_evidence::08_status/status.json::error_code,canonical_240run_evidence,08_status/status.json,error_code,Observed field 'error_code' in '08_status/status.json'. Canonical VALIDATED state and compatibility marker.,SOURCE_RATIONALE,PRESENT_ALL_NULL,RAW_RECORDED,FILE_OR_RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,0.0,240.0,1.0,PROFILED,unitless_or_categorical,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,NO_USABLE_VALUES,54082.0,225.34166666666667,224.0,227.0,0.0,,0.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Canonical VALIDATED state and compatibility marker.,JSON,1,status-authority,PROFILED,240,240,0.0,0.0,True,ALL_NULL,True,0.0,0.0,,,[],5B0FE48035B67EB1838D5D378C2052D4506EE06CD98027B194B84EF62E084688,True,LINEAGE_VALIDATION,AUDITED,preserved-reviewed-role,,False,False,240.0,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::candidate_pool,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,candidate_pool,Observed field 'candidate_pool' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::explicit_noise_flag,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,explicit_noise_flag,Observed field 'explicit_noise_flag' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::group_id,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,group_id,Observed field 'group_id' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H6_DIVERSITY_REDUNDANCY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::method_normalized_score,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,method_normalized_score,Observed field 'method_normalized_score' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,model_score,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::method_raw_score,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,method_raw_score,Observed field 'method_raw_score' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,model_score,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::phase_b_global_rank,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,phase_b_global_rank,Observed field 'phase_b_global_rank' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::r2_fallback_level,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,r2_fallback_level,Observed field 'r2_fallback_level' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::r2_matching_bin,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,r2_matching_bin,Observed field 'r2_matching_bin' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv::r2_matching_distance,canonical_240run_evidence,<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv,r2_matching_distance,Observed field 'r2_matching_distance' in '<MISSING_FROM_ATTEMPT_SELECTION>/selection_manifest.csv'. Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,SOURCE_RATIONALE,MISSING,RAW_RECORDED,RUN_SAMPLE,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,0,0,240,240,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,MEDIUM,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,MISSING_FIELD,DOCUMENTED_MISSING,Not stored in each attempt selection manifest; may be recoverable only from checksum-matched shared ranking/value assets.,MISSING_FROM_ATTEMPT,0,synthetic-attempt-local-missing,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,MISSING_FIELD,DOCUMENTED_MISSING,documented-missing,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/augmentation::sample_epoch_exposure_rng_realization,canonical_240run_evidence,<NOT_COLLECTED>/augmentation,sample_epoch_exposure_rng_realization,Observed field 'sample_epoch_exposure_rng_realization' in '<NOT_COLLECTED>/augmentation'. Configured augmentation is known; actual per-sample RNG realization is not retained.,SOURCE_RATIONALE,NOT_COLLECTED,RAW_RECORDED,FILE_OR_RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,count_or_index,OBSERVED_NOT_FULLY_REPLAYABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY;H4_SEED_SENSITIVITY,LOW,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,Configured augmentation is known; actual per-sample RNG realization is not retained.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/checkpoints::epoch_150_checkpoint,canonical_240run_evidence,<NOT_COLLECTED>/checkpoints,epoch_150_checkpoint,"Observed field 'epoch_150_checkpoint' in '<NOT_COLLECTED>/checkpoints'. Only initial, stripped best EMA and final resumable EMA evidence is available.",SOURCE_RATIONALE,NOT_COLLECTED,RAW_MODEL_STATE,RUN_CHECKPOINT,DURING_TRAINING,PER_RETAINED_CHECKPOINT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,count_or_index,REQUIRES_CHECKPOINT_AND_INPUT_HASH,NONE_OR_TRAIN_ONLY,DURING_TRAINING,H2_DYNAMIC_REPLAY,VERY_HIGH,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,"Only initial, stripped best EMA and final resumable EMA evidence is available.",NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
canonical_240run_evidence::<NOT_COLLECTED>/checkpoints::per_epoch_checkpoint_trajectory,canonical_240run_evidence,<NOT_COLLECTED>/checkpoints,per_epoch_checkpoint_trajectory,Observed field 'per_epoch_checkpoint_trajectory' in '<NOT_COLLECTED>/checkpoints'. No per-epoch checkpoint series was retained for the 240 canonical runs.,SOURCE_RATIONALE,NOT_COLLECTED,RAW_MODEL_STATE,RUN_CHECKPOINT,DURING_TRAINING,PER_RETAINED_CHECKPOINT,0,0,0,0,0.0,1.0,0,0.0,0.0,,UNKNOWN_NOT_PROFILED,count_or_index,REQUIRES_CHECKPOINT_AND_INPUT_HASH,NONE_OR_TRAIN_ONLY,DURING_TRAINING,H2_DYNAMIC_REPLAY,VERY_HIGH,P2,Documented historical gap that is not part of the confirmatory P0 contract.,OPTIONAL_OR_HISTORICAL_GAP,,,,,,,,NO_STORED_ARTIFACT,NOT_COLLECTED_FIELD,NOT_TESTABLE,No per-epoch checkpoint series was retained for the 240 canonical runs.,NOT_COLLECTED,0,synthetic-not-collected-capability,DOCUMENTED_ABSENT,0,0,0.0,0.0,True,NO_VALUES,False,0.0,0.0,,,[],E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,True,NOT_COLLECTED_FIELD,NOT_TESTABLE,documented-not-collected,,False,False,,
